"","pid","w1_nc_outcome","w1_nc_intrv_c","w1_nc_intrv_d","w1_nc_intrv_m","w1_nc_intrv_y","w1_nc_duration","w1_nc_dob_m","w1_nc_dob_y","w1_nc_gen","w1_nc_popgrp","w1_nc_popgrp_o","w1_nc_edschgrd","w1_nc_edter","w1_nc_prov","w1_nc_moveprov","w1_nc_lvbfprov","w1_nc_lvdurprov","w1_nc_moveres_apr","w1_nc_moveres_may","w1_nc_dwltyp","w1_nc_nopres","w1_nc_no60res","w1_nc_nou18res","w1_nc_nou7res","w1_nc_nocld","w1_nc_watsrc","w1_nc_watwsh","w1_nc_enrgelec","w1_nc_em_feb","w1_nc_emany_feb","w1_nc_ems_feb","w1_nc_emdays_feb","w1_nc_emhrs_feb","w1_nc_eminc_feb","w1_nc_eminc_feb_brac","w1_nc_em_apr","w1_nc_emany_apr","w1_nc_ems_apr","w1_nc_emreturn","w1_nc_emabs_apr","w1_nc_emabs_apr_o","w1_nc_emtyp","w1_nc_emwnt","w1_nc_noemdc","w1_nc_noemex","w1_nc_noemex_o","w1_nc_emwrk_isco_c","w1_nc_emdays_apr","w1_nc_emhrs_apr","w1_nc_empay_freq","w1_nc_emdayinc_apr","w1_nc_emwkinc_apr","w1_nc_emwkinc_apr_brac","w1_nc_em2wksinc_apr","w1_nc_em2wksinc_apr_brac","w1_nc_eminc_apr","w1_nc_eminc_apr_brac","w1_nc_emcontr","w1_nc_eminc_ters","w1_nc_emswrk_isco_c","w1_nc_embusdays_apr","w1_nc_embushrs_apr","w1_nc_emsvat","w1_nc_emsinc_apr","w1_nc_emsinc_apr_brac","w1_nc_emsnumemp_feb","w1_nc_emsnumemp_feb_2","w1_nc_emsnumemp","w1_nc_emsnumemp_2","w1_nc_emspaysal","w1_nc_emscls","w1_nc_unems","w1_nc_unemdc","w1_nc_unemwrk_isco_c","w1_nc_uneminc_uif","w1_nc_hhincchld","w1_nc_incchld","w1_nc_hhincgovpen","w1_nc_incgovpen","w1_nc_incgov","w1_nc_incgovtyp1","w1_nc_incgovtyp2","w1_nc_incgovtyp3","w1_nc_incgovtyp_o","w1_nc_hhincsrc1","w1_nc_hhincsrc2","w1_nc_hhincsrc3","w1_nc_hhincsrc_o","w1_nc_hhincdec1","w1_nc_hhincdec2","w1_nc_hhincdec3","w1_nc_hhincdec_o","w1_nc_hhinc","w1_nc_hhincchng","w1_nc_hhfdyn","w1_nc_fdayn","w1_nc_fdaskp","w1_nc_fdcyn","w1_nc_fdcskp","w1_nc_chldcr","w1_nc_chldcr_v","w1_nc_hhcsch","w1_nc_edcbook","w1_nc_edctv","w1_nc_edcrad","w1_nc_edccon","w1_nc_suppgov","w1_nc_suppngo","w1_nc_suppcom","w1_nc_cvrsk","w1_nc_cvhhtest","w1_nc_cvtest","w1_nc_cvrslt","w1_nc_cvsypt1","w1_nc_cvsypt2","w1_nc_cvsypt3","w1_nc_cvsypt4","w1_nc_cvsypt5","w1_nc_cvsypt6","w1_nc_cvsypt7","w1_nc_cvsypt8","w1_nc_cvsypt_o","w1_nc_cvavd","w1_nc_cvbeh","w1_nc_cvbehtyp1","w1_nc_cvbehtyp2","w1_nc_cvbehtyp3","w1_nc_cvbehtyp4","w1_nc_cvbehtyp5","w1_nc_cvbehtyp6","w1_nc_cvbehtyp7","w1_nc_cvbehtyp_o","w1_nc_cvinfo1","w1_nc_cvinfo2","w1_nc_cvinfo3","w1_nc_cvinfo4","w1_nc_cvinfo5","w1_nc_cvinfo6","w1_nc_cvinfo7","w1_nc_cvinfo_o","w1_nc_hlcur","w1_nc_hl4y","w1_nc_hl4br","w1_nc_hl4syp","w1_nc_hl4vis","w1_nc_hlcon","w1_nc_hlcontyp","w1_nc_hlcontyp_o","w1_nc_hlnocon1","w1_nc_hlnocon2","w1_nc_hlnocon3","w1_nc_hlnocon_o","w1_nc_hlmed","w1_nc_hlmedtyp","w1_nc_hlmedtyp_o","w1_nc_hlser","w1_nc_hlmedaid","w1_nc_intres","w1_nc_intlng1","w1_nc_intlng2","w1_nc_intlng3","w1_nc_intlng4","w1_nc_intlng5","w1_nc_intlng6","w1_nc_intlng7","w1_nc_intlng8","w1_nc_intlng9","w1_nc_intlng10","w1_nc_intlng11"
"4957",688843,1,618,11,5,2020,20.32,9,1934,2,4,"",12,2,7,2,NA,NA,2,2,1,1,1,NA,NA,4,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,1,2,NA,NA,"",5,NA,NA,"Pension",7,NA,NA,"",-9,2,2,2,NA,2,NA,2,NA,0,2,2,1,2,2,2,2,1,2,NA,NA,2,8,NA,NA,NA,NA,NA,NA,"Different Symptoms",1,1,4,7,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",3,2,2,1,2,2,NA,"",10,NA,NA,"I Don'T Have Medical",2,NA,"",2,2,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4958",688890,1,649,11,6,2020,20.88,4,1968,2,4,"",12,1,8,2,NA,NA,2,2,1,4,1,2,0,3,1,1,1,1,NA,NA,4,8,15000,NA,1,NA,NA,NA,NA,"",3,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,3,8,2,15000,NA,2,1,2,1,1,4,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",7,NA,NA,"",-9,2,2,2,NA,2,NA,1,3,2,1,2,2,1,2,2,2,1,2,NA,NA,2,5,7,NA,NA,NA,NA,NA,"",2,1,1,2,4,7,11,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",1,1,2,2,2,2,NA,"",10,NA,NA,"I Smoke The Most Diabolical Cigarettes So I Will Not Go To A Health Facility For My Cough.",2,NA,"",2,2,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4959",688983,1,603,19,5,2020,17.8,9,1967,1,4,"",12,1,7,2,NA,NA,2,2,1,4,0,0,NA,3,1,1,1,1,NA,NA,5,8,20000,NA,2,2,3,1,1,"",3,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-3,NA,1,0,NA,2,2,1,NA,NA,1,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",2,NA,NA,"",7,NA,NA,"",25000,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,2,5,NA,NA,NA,NA,NA,NA,"",2,1,1,4,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",3,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4960",689552,1,639,24,6,2020,19.63,7,1957,1,1,"",12,2,8,2,NA,NA,2,2,3,3,2,0,NA,4,1,1,1,1,NA,NA,7,6,300,NA,1,NA,NA,NA,NA,"",3,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,6,2,500,NA,1,0,1,NA,NA,4,NA,NA,NA,NA,0,NA,2,NA,2,NA,NA,NA,"",2,3,NA,"",2,3,NA,"",1800,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,1,2,1,5,NA,NA,NA,NA,NA,NA,"",1,1,1,7,NA,NA,NA,NA,NA,"",2,3,NA,NA,NA,NA,NA,"",4,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,3,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4961",690011,1,649,3,6,2020,13.53,5,1954,2,4,"",10,2,6,2,NA,NA,2,2,1,2,1,0,NA,4,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,1,2,NA,NA,"",3,NA,NA,"",7,NA,NA,"",1760,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,2,4,5,11,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,NA,NA,"",1,2,7,NA,NA,NA,NA,"",3,1,2,2,2,2,NA,"",10,NA,NA,"I Have Been A Smoker For Almost 50 Years So I Constantly Have A Cough.",2,NA,"",2,2,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4962",690941,1,618,17,6,2020,10.45,12,1940,2,4,"",12,1,1,2,NA,NA,2,2,1,1,1,NA,NA,4,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,1,9,NA,NA,"Gps",5,NA,NA,"Pension",7,NA,NA,"",7000,2,2,2,NA,2,NA,2,NA,0,2,2,2,2,2,2,2,1,1,2,NA,1,2,4,NA,NA,NA,NA,NA,"",2,2,NA,NA,NA,NA,NA,NA,NA,"",2,7,NA,NA,NA,NA,NA,"",3,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4963",691267,1,612,3,6,2020,19.27,5,1997,1,1,"",12,2,8,2,NA,NA,2,2,1,7,0,4,1,3,2,1,2,2,2,3,NA,NA,NA,NA,2,2,3,2,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,7,2,4,NA,0,NA,2,NA,NA,NA,"",3,NA,NA,"",7,NA,NA,"",-9,2,1,1,2,2,NA,1,4,4,2,1,2,2,1,2,2,2,2,NA,NA,11,15,NA,NA,NA,NA,NA,NA,"",1,1,7,8,NA,NA,NA,NA,NA,"I Also Gym",2,NA,NA,NA,NA,NA,NA,"",2,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4964",691427,1,611,8,6,2020,23.47,3,1947,2,4,"",15,1,1,2,NA,NA,2,2,1,1,0,NA,NA,4,1,1,1,1,NA,NA,5,4,5000,NA,1,NA,NA,NA,NA,"",3,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,2,4000,NA,1,0,1,NA,NA,4,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",2,NA,NA,"",7,NA,NA,"",-8,2,1,1,2,2,NA,2,NA,0,2,2,2,2,2,2,1,2,1,1,2,2,4,NA,NA,NA,NA,NA,NA,"",1,1,1,4,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,"",2,1,1,2,1,1,4,"",NA,NA,NA,"",2,NA,"",2,1,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4965",691793,1,649,18,6,2020,15.33,4,1989,2,4,"",12,1,7,2,NA,NA,2,2,1,6,2,1,1,3,1,1,1,1,NA,NA,5,10,6000,NA,2,2,2,NA,NA,"",1,NA,NA,NA,"",5,0,0,4,NA,NA,NA,NA,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",1,NA,NA,"",-9,1,2,2,NA,2,NA,1,4,0,3,2,2,2,2,2,2,1,2,NA,NA,4,7,9,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",1,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4966",691941,1,630,21,5,2020,19.33,8,1963,1,4,"",12,1,7,2,NA,NA,2,2,1,6,0,2,0,3,1,1,1,1,NA,NA,5,9,85000,NA,2,2,3,-9,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,1,0,NA,0,NA,2,NA,NA,NA,"",2,NA,NA,"",2,NA,NA,"",0,1,2,2,NA,2,NA,1,3,2,1,2,2,1,2,2,2,2,2,NA,NA,2,5,7,NA,NA,NA,NA,NA,"",1,1,4,7,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,"",4,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4967",692171,1,683,23,6,2020,17.18,11,1951,2,4,"",15,1,7,2,NA,NA,2,2,1,4,3,0,NA,2,1,1,1,2,2,3,NA,NA,NA,NA,1,NA,NA,NA,NA,"",2,NA,NA,NA,"",2,4,8,-8,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",4,NA,NA,"",4,NA,NA,"",-9,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,-9,2,NA,NA,1,4,9,NA,NA,NA,NA,NA,"",1,1,1,2,3,4,NA,NA,NA,"",2,5,NA,NA,NA,NA,NA,"",2,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4968",692239,1,621,20,6,2020,12.65,99,9999,2,1,"",12,1,9,2,NA,NA,2,2,1,5,0,1,1,3,1,1,1,1,NA,NA,5,7,-9,5,1,NA,NA,NA,NA,"",1,NA,NA,NA,"",2,0,0,4,NA,NA,NA,NA,NA,-9,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",7,NA,NA,"",-9,2,2,2,NA,2,NA,1,4,0,2,2,2,2,2,2,2,-9,2,NA,NA,1,4,NA,NA,NA,NA,NA,NA,"",-9,1,11,NA,NA,NA,NA,NA,NA,"",2,5,NA,NA,NA,NA,NA,"",4,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4969",692686,1,643,19,5,2020,15.08,3,1978,2,4,"",7,NA,7,2,NA,NA,2,2,1,2,0,0,NA,4,1,1,1,1,NA,NA,5,12,16000,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,"",1,6,12,4,NA,NA,NA,NA,NA,16200,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",7,NA,NA,"",28000,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,2,NA,2,4,5,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,"",1,2,1,2,2,2,NA,"",6,NA,NA,"",2,NA,"",2,2,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4970",692876,1,615,21,5,2020,18.75,4,1953,1,4,"",10,2,5,2,NA,NA,2,2,1,2,2,0,NA,3,1,1,1,1,NA,NA,6,4,-8,6,1,NA,NA,NA,NA,"",4,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,1,-8,6,2,2,2,2,2,4,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",2,NA,NA,"",7,NA,NA,"",-8,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,NA,NA,1,2,3,4,NA,NA,NA,NA,"",2,1,4,7,NA,NA,NA,NA,NA,"",5,NA,NA,NA,NA,NA,NA,"",2,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",1,1,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4971",693048,1,682,24,6,2020,13.53,1,1972,1,1,"",12,2,9,2,NA,NA,2,2,1,4,0,2,0,3,1,1,1,1,NA,NA,6,8,12000,NA,2,2,3,1,1,"",1,NA,NA,NA,"",8,0,0,4,NA,NA,NA,NA,NA,12000,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",1,NA,NA,"",12000,2,2,2,NA,2,NA,1,4,2,1,1,2,2,2,2,2,1,1,2,NA,2,4,NA,NA,NA,NA,NA,NA,"",1,1,1,3,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",1,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,1,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4972",693439,1,608,23,6,2020,11.2,2,1984,1,4,"",12,2,7,2,NA,NA,2,2,1,4,0,2,1,3,1,1,1,1,NA,NA,5,9,8000,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,"",8,5,9,4,NA,NA,NA,NA,NA,8000,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",6,NA,NA,"",16000,1,1,2,NA,2,NA,1,3,0,2,2,2,2,2,2,2,1,2,NA,NA,2,5,NA,NA,NA,NA,NA,NA,"",1,1,1,2,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",2,2,2,2,2,NA,NA,"",NA,NA,NA,"",1,5,"",2,1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4973",693768,1,663,25,6,2020,9.87,1,2000,1,4,"",12,2,1,2,NA,NA,2,2,1,3,1,0,NA,4,1,1,1,1,NA,NA,1,5,500,NA,2,2,3,2,NA,"",NA,2,2,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",7,NA,NA,"",-9,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,6,7,9,NA,NA,NA,NA,NA,"",2,1,2,4,7,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,"",1,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4974",694012,1,678,11,5,2020,34.4,10,1963,2,4,"",12,1,1,2,NA,NA,2,2,1,3,1,1,1,3,1,1,1,1,NA,NA,5,8,20000,NA,2,2,2,NA,NA,"",3,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,NA,1,0,NA,1,0,1,NA,NA,-9,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",1,NA,NA,"",0,1,2,2,NA,2,NA,1,4,1,1,2,2,1,2,2,2,2,2,NA,NA,1,2,3,4,NA,NA,NA,NA,"",2,1,2,4,8,NA,NA,NA,NA,"I Do Not Spend",2,5,NA,NA,NA,NA,NA,"",1,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4975",694332,1,618,5,6,2020,21.12,2,1975,1,4,"",12,1,8,2,NA,NA,2,2,1,4,1,1,0,3,1,1,1,1,NA,NA,5,8,14000,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,"",1,5,8,4,NA,NA,NA,NA,NA,14000,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,2,NA,NA,NA,"",1,NA,NA,"",7,NA,NA,"",15000,2,2,2,NA,2,NA,2,NA,1,2,1,2,1,2,2,2,2,2,NA,NA,2,5,7,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",1,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4976",694471,1,649,11,6,2020,20,3,1975,2,4,"",-9,NA,8,2,NA,NA,2,2,1,3,1,1,0,3,1,1,1,1,NA,NA,5,6,5000,NA,2,2,3,1,5,"",1,NA,NA,NA,"",7,0,0,2,NA,2500,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,"",2,NA,NA,"",2,NA,NA,"",4000,1,1,2,NA,2,NA,2,NA,1,1,1,1,1,2,2,2,1,1,1,2,5,9,NA,NA,NA,NA,NA,NA,"",1,1,7,8,NA,NA,NA,NA,NA,"Eating Healthy And Making Sure I Drink My Vitamins On A Daily Basis.",2,NA,NA,NA,NA,NA,NA,"",3,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4977",694888,1,610,15,6,2020,13.03,11,1983,2,3,"",12,1,5,2,NA,NA,2,2,1,2,1,0,NA,4,1,1,1,1,NA,NA,7,8,400,NA,2,2,3,2,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,2,0,NA,1,NA,2,NA,NA,NA,"",3,NA,NA,"",2,NA,NA,"",3000,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,-9,1,2,NA,2,4,5,13,NA,NA,NA,NA,"",1,1,1,4,NA,NA,NA,NA,NA,"",2,7,NA,NA,NA,NA,NA,"",3,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4978",695120,1,613,9,6,2020,22.68,8,1969,1,1,"",12,1,8,1,9,8,2,2,1,4,0,1,0,3,1,1,1,1,NA,NA,7,10,65000,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,"",8,7,8,4,NA,NA,NA,NA,NA,65000,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",2,NA,NA,"",120000,2,2,2,NA,2,NA,2,NA,1,1,2,2,1,2,2,2,1,1,2,NA,2,7,18,NA,NA,NA,NA,NA,"",1,1,13,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",1,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,3,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4979",695140,1,615,12,6,2020,17.23,7,1977,2,1,"",12,1,9,2,NA,NA,2,2,1,4,0,1,0,3,1,1,1,1,NA,NA,4,12,-8,-8,1,NA,NA,NA,NA,"",1,NA,NA,NA,"",3,4,12,4,NA,NA,NA,NA,NA,-8,-8,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",1,NA,NA,"",-8,1,2,2,NA,2,NA,1,4,1,1,1,1,1,2,2,2,1,2,NA,NA,2,4,5,NA,NA,NA,NA,NA,"",1,1,1,2,3,4,7,NA,NA,"",5,6,NA,NA,NA,NA,NA,"",3,2,2,2,1,1,1,"",NA,NA,NA,"",2,NA,"",1,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4980",695142,1,631,26,5,2020,19.87,2,1964,2,1,"",5,NA,7,2,NA,NA,2,2,1,4,0,1,0,3,1,1,1,1,NA,NA,3,9,3000,NA,2,2,3,2,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9,2,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",1,NA,NA,"",0,1,1,2,NA,1,3,1,4,1,1,1,2,1,2,1,2,1,2,NA,NA,4,5,NA,NA,NA,NA,NA,NA,"",1,1,7,15,NA,NA,NA,NA,NA,"",9,NA,NA,NA,NA,NA,NA,"",2,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4981",695453,1,610,5,6,2020,15.18,11,1977,1,4,"",8,NA,7,2,NA,NA,2,2,1,2,1,0,NA,4,1,1,1,1,NA,NA,4,3,2000,NA,1,NA,NA,NA,NA,"",2,NA,NA,NA,"",2,4,4,4,NA,NA,NA,NA,NA,2200,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,2,NA,NA,NA,"",2,NA,NA,"",1,NA,NA,"",4500,-9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,2,NA,1,2,5,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,NA,NA,"",2,5,NA,NA,NA,NA,NA,"",3,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",1,1,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4982",695472,1,620,25,6,2020,16.9,8,1978,2,-8,"",12,2,5,2,NA,NA,2,2,1,3,0,1,0,3,1,1,1,1,NA,NA,-9,NA,-8,2,2,2,3,2,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,2,0,NA,0,NA,2,NA,NA,NA,"",6,NA,NA,"",7,NA,NA,"",-8,1,1,2,NA,2,NA,1,4,1,1,2,2,1,2,2,2,2,2,NA,NA,1,2,3,NA,NA,NA,NA,NA,"",1,1,1,2,3,NA,NA,NA,NA,"",1,2,3,NA,NA,NA,NA,"",3,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4983",695502,1,649,25,5,2020,25.82,10,1965,1,4,"",12,1,7,2,NA,NA,2,2,1,3,0,0,NA,4,1,1,1,1,NA,NA,5,12,16000,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,"",2,7,12,4,NA,NA,NA,NA,NA,16000,NA,-9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,4,5,"Church",7,NA,NA,"",33000,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,2,5,7,13,16,NA,NA,NA,"",1,1,1,2,4,7,NA,NA,NA,"",2,7,NA,NA,NA,NA,NA,"",2,2,2,1,2,2,NA,"",6,NA,NA,"",2,NA,"",2,1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
